reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
e0c09170-98ce-405d-97eb-ba3d72c00779,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Forgets your phone number on device reboot and asks for it when you launch the app.  This is irresponsible and will cause someone to not get help in time. It is borderline criminal to have this app available. Why does it even need your number? Fix it or remove it.,1,17,1.2.6,2018-03-02 19:17:38,,
f389b847-aed0-4f7d-a460-64ff1bb53973,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It should have the ability to upload or share pictures and video of incidents and anonymously. just spotted a drunk driver who smoked a cigarette while filling gas. nowhere to upload. and i dont want to give my info, just offer a tip about a hazard. and gps on automatically.",3,1,,2018-02-18 15:44:33,,
b908680c-37c4-4c48-8810-8c6b5d421274,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Wonder what happens with dual-SIM as the app asks for just one phone number.,4,13,1.2.6,2018-02-04 14:51:21,,
f1a2a2c6-6ce6-404f-b907-19d9851fd44a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is a good app to have just in case,5,1,1.1.205,2017-12-29 18:16:36,,
162659b0-5aac-4837-ba3d-5006e8f2ff2d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Everyone should install this for their own safety if emergency happens,5,1,1.1.205,2017-12-28 13:28:22,,
1cd42195-e1b2-4c2f-b1bd-c8a48d5294a3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Varmuuden vuoksi ja helpottamaan hädässä.,5,3,1.1.205,2017-12-05 17:21:29,,
3bcda8cc-f6c0-484d-ab15-a9c27e91efb3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pitäis olla pieni kartta myös niin soittaja voisi tarkistaa että näkyykö sijainti oikein,3,12,1.1.206,2017-09-20 09:05:14,,
3b57d4a1-03ae-4aa8-9175-1cc3a3697536,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"En onnistunut lataamaan sovellusta Samsung Galaxy A3:een, tai ainakaan löytämään sitä ja siirtämään sen kuvaketta päänäyttöön. Digian chatti pyysi kääntymään Samsungin puoleen, ja pitkän keskustelun ja kokeilun jälkeen Samsungin chatti kehoitti kääntymään Digitan puoleen ja kun vielä kysyin eikö Samsungilla olla sovelluksen käyttötarkoiutus huomioiden valmiita kokeilemaan asiaa ihan samanmallinen puhelin kädessä Samsungin tukihenkilö pani chatin poikki. Mieleen tuli jaettu omakotiurakka jossa sähkömies., putkimies ja muurari pallottelevat asiaa ja vastuuta toistensa välillä ja rakennuttaja-loppukuluttaja on ymmällään. Jos chattitukihenkilöt kuvittelevat että vanha sitkeä toimittaja jättää asian tähän niin arvaus meni pieleen :-). Uskon että rakastan ohjelmaa kunhan saan sen pelittämään, mutta tällä hetkellä 1 tähti = ""I hated it"". Tällä ei sanottu etteikö vika voi olla ""äly""puhelimeni jossain asetuksessa, mutta olisi luullut asian jo noilla tukiyhteydenotoilla selvinneen.",1,0,,2017-09-13 13:27:19,,
fb22ff5a-5791-4233-9c6f-ed178ebf571c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"App would be 5 star app, if a calls wouldn't have any manual actions. Now the app just redirect call number phone app.",4,4,1.1.206,2017-09-08 10:24:03,,
211eb5bc-ad3b-49ba-918e-f577f57f8164,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"MUISTAKAA käyttää sovellusta päällä ennen hätätilannetta, sillä sovellus kysyy puhelinnumeroa ensimmäisellä käynnistyskerralla. Sitä on paha alkaa sitten hätätilanteessa näppäilemään.",5,15,1.1.204,2017-08-31 08:21:06,,
00258d8d-fff6-4d8f-833a-b6eac4764928,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Just shuts down. Immediately.,1,2,1.1.145,2017-08-28 17:43:51,,
3ec75c93-1e30-4b50-bae2-85d2f82c749b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kaatuu heti käynnistyksen jälkeen 1+5llä,1,2,1.1.145,2017-08-20 16:13:23,,
770a73fb-126f-4e5f-9ab8-7ee07b2dc7fd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ei lähde ollenkaan käyntiin Oneplus 5:lla (128GB malli). ""Enter your phone number to start using program"" välähtää ruudulla ja ohjelma kippaa.",4,6,1.1.145,2017-08-20 09:06:18,,
3e0a4405-1071-4327-b0ec-c707d741602b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,OnePlus 5: kaatuu samantien.,3,3,,2017-08-16 22:23:13,,
34afb0f7-616d-44d0-b916-b03b003fa747,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kaatuu OnePlus 5:n vakiolla Oxygen OS:llä heti käynnistäessä, custom rommeilla toimii ok.",1,7,1.1.145,2017-08-16 06:00:56,,
366c7d94-b50b-42b8-a1fc-343bcdb29754,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ei toimi OnePlus 5 luurissa... Ohjelma kaatuu näyttöön, jossa pyydetään vahvistamaan puhelinnumero.",1,6,1.1.145,2017-08-08 21:21:10,,
410af17d-0ac7-4484-895d-a79039a51709,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kaatuu heti avatessa. Olisi syytä korjata pikimmiten!,1,3,1.1.145,2017-08-05 21:30:04,,
575376bf-aeba-4fa6-9233-c3c56567e42c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kaatuu nykyään ohjelmaa käynnistettäessä.,1,1,1.1.145,2017-08-05 10:52:05,,
2766758e-cd36-44db-8afa-b22bd005753e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It would be good if you could + for intetnational users.... not everybody knows the generic code for Finland for instance,4,0,1.1.145,2017-07-16 10:44:56,,
ba0b4a83-c9fd-4ceb-a317-c4c59dbdc194,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Hidas ja kömpelö käyttää.,2,0,1.1.145,2017-06-19 18:50:47,,
51bc6c63-275c-44f5-b31b-0fe4208c2c23,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Does not locate me on startup nor after waiting 5 mins. Settings are checked and should be working.,2,1,1.1.145,2017-03-08 18:39:27,,
ec1e184f-5b58-41e6-948f-c7b4f24f5cdc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Awesome and useful but gps and location accuracy doesn't work. Searching for location but doesn't find. Thanks,4,1,1.1.145,2017-01-20 11:00:20,,
d3aefe60-e4e2-48a4-a470-68a03614bb31,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Hyvä,5,0,1.1.145,2017-01-19 06:49:31,,
f194fdfa-b206-4211-80b7-e222fdffe550,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Eikös toi kannattais koodata silleen että soittaessa GPS sijainti menee automaattisesti päälle, jos ei vielä ole. Kukaan paniikissa tajua alkaa mitä gps asetuksia säätämään.",3,44,1.1.145,2016-10-14 13:21:22,,
8d30161e-f4ce-4a57-9e7f-cf1e4f8dfc25,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nice piece of sw. And the interface is good. The idea of the interface is not to look fancy but be visible and clear from a longer distance.  Also the idea of having a map in the background does not work. The map needs time to load. And in many situations the lines are too bad for downloading a map.,5,24,1.1.145,2016-04-17 18:07:06,,
fc5790aa-5431-4734-a375-922698987c94,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Show a Google Map or OpenStreetMap on front screen on the lower part. Maybe you could toggle it with a touch with the GPS-coordinates.,3,21,1.1.145,2016-02-29 16:07:50,,
ca831755-4842-4e6c-9b49-15312b8db5c6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nice idea,5,2,1.1.145,2016-02-13 11:05:29,,
e5e8529d-4e09-459a-bacf-9725e4f78d49,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tänään joutui testaamaan kyseistä app ja todella hyvin löysivät onnettomuus paikalle.,5,10,1.1.145,2015-12-15 08:24:32,,
019064f1-dc6b-43aa-9a1f-d47a1c2af9d5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Hyvä appi, yksi parannusidea olisi: lisätkää ominaisuus jolla Über-taksin voi napin painalluksella ilmoittaa hälytyskeskukseen, jos sellaisen sattuu näkemään.",5,9,1.1.145,2015-08-14 13:45:19,,
1fd54845-11d6-40b6-bd5f-900443c1e067,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tuli kokeiltua oikeassa hätätilanteessa ja puhelinnumeron kirjoitus pilasi koko homman. Meni paljon aikaa selittää hätäkeskukseen sijaintia. Ei näin.,1,18,1.1.145,2015-07-15 22:43:04,,
fcd8b269-6f7d-46e4-925a-0cbd88d0094c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aivan täydellinen sovellus! Varsinkin, kun näissä rekkahommissa ei useinkaan ole mitään käryä tarkasta sijainnista.",5,12,1.1.145,2015-07-08 07:34:53,,
f6078923-2312-4765-8993-a049640754f6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Versio 1.1 on jo aika hyvä, eikä enää ole ihmeen isokokoinen. Toimii ainakin Samsung Galaxy Note 4:ssä, Android 5.01. Akkua kuluu muutenkin niin paljon, ettei yksi GPS vaikuta asiaan sitä eikä tätä. Olisi kiva, jos tätä voisi jotenkin testata johonkin testinumeroon, kun hätäkeskukseen ei testisoittoja saa tehdä.",5,11,1.1.145,2015-06-30 21:54:23,,
0084e885-4b2e-4c84-b507-ebee6ca5e2ac,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ei tätä uskalla käyttää, ettei vahingossa turhaan soita. Ideana muuten hyvä, mutta muistaako hätätilanteessa tämän muiden sovellusten joukosta etsiä.",3,0,1.0.119,2015-06-28 23:33:47,,
c92c67e3-e225-4316-b167-8182fc48f60d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Did someone vomit on screen when doing the design? Would it hurt to *try* to learn a bit Android design before jumping into devving? This is an embarrassment to your brand, Digia.",1,4,1.0.119,2015-06-26 00:14:13,,
c9444480-c968-4840-951c-65f719f7d8bd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aika kookas softa toiminnallisuuteensa nähden, 45mt. Ei jatkoon vaikka idea hyvä. Toteutus huono.",2,2,,2015-06-23 00:10:13,,
d948e8fd-7388-4220-83ed-6e1ada1e5b28,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"""Olet tässä"" on olennaisin tieto, hyvä, pisteitä siitä. Sovellus saisi kuitenkin kytkeä gps-antennin hetkeksi päälle väkisin, muutoin totuus on enemmänkin ""Olet jossain täällämain"". Jos tämä ei muka onnistu (wmd osaa kyllä tämän), niin vähintäänkin jonnekin kulmaan kehoitus kytkeä antenni päälle. Miinusta tulee sairaalloisesta ylipainosta ja käännösvirheestä (Itä mukamas 'E' ruotsiksi).",3,2,1.0.119,2015-06-22 21:46:31,,
c9755412-8fbb-4054-982f-34d6dbdc1b53,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Jostakin syystä ei tallenna puhelinnumeroa sovellukseen. Puhelin Sony Z1.,4,0,1.0.119,2015-06-22 16:53:24,,
734696e0-0def-466a-805e-955a93eb3850,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ohjelma mikä mikä soittaa puhelun ja näyttää pari puhelinnumeroa, koko asennettuna melkein 43 Mt. Muutenkin voin yhtyä aikaisempiin kommentteihin qt:n käytöstä tämmöiseen ohjelmistoon. Ja vielä laadunvalvonnan pettäminen puhelinnumeron tallennuksen kanssa.",1,5,1.0.119,2015-06-21 16:19:20,,
9fd6e329-6839-4786-a8f8-f72ab4e7cae1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good. Hopefully no need for this though.,5,2,1.0.119,2015-06-19 08:19:59,,
c8323836-9727-42e2-9b12-44d072fa8760,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Yksinkertaisen loistava idea,5,0,1.0.119,2015-06-19 07:55:33,,
8b41b77a-9966-4f08-8c9a-b6cf1dc1d6cb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The application needs to be ""swipe killed""  to save the phone number. Either force closing it or ""backing"" out of seems to make the saving fail for whatever reason.  It would be nice if you'd display a warning that it won't suspend and keep using the GPS location until the battery dies, unless it is swipe killed. I understand that you don't want it to be suspended before the location is sent but you could at least provide a clear way to kill the application. It would also eliminate my first problem. I would personally never have noticed that my phone number wasn't saved and found a ""work around"" if it hadn't killed my battery. Not something you want to fiddle with in case of an emergency.  Finally, 42 MB... why? So you didn't have to touch Java? I suppose all versions run on QT and they don't need to be certified individually, but judging from the quality the certification process can't be very thorough. The mobile applications seems really simple so I can't justify the size and load time/splash screen compared, well, native applications of acceptable quality. QT is definitely overkill for this case.",1,12,1.0.119,2015-06-19 04:05:30,,
f5f1b366-b06b-4bc4-b9f5-1eed5f6f9480,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Näemmä näyttää peräti tekstit englanniksi, koska käytän sitä puhelimen kielenä. Itsellä kysyi nroa vain ekalla käynnistyksellä. Kuulemma pitää 1-4 kertaa syöttää se bugin takia, jota ovat korjaamassa.",4,0,1.0.119,2015-06-18 21:36:29,,
af2bcccf-77af-48f9-98b3-e52405a34cdd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fault code and it won't install,2,0,,2015-06-18 17:30:26,,
35a8765d-dfcc-4e6b-bd1b-46d7e57fe3a1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bra idé, speciellt i skärgården!",4,1,1.0.119,2015-06-18 16:57:21,,
1bdcd9c9-b727-4b64-9fe3-ee54f584f5d5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Miten ihmeessä tämmöinen tekele on voinut päästä laadunvalvonnasta läpi? Puhelinnumero kysytään joka kerta uudelleen (selvä bugi), asennuspaketilla on kokoa 12 megaa mikä nostaa merkittävästi kynnystä ladata tätä 2G:n yli vaikkapa mökillä (tätä ei voi selittää mikään muu kuin fiksaatio tunkea sitä Qt:ta joka paikkaan silläkin uhalla että softan koko n. 20-kertaistuu)  ja jostain ihmeen syystä joka kerta käynnistyksen yhteydessä näytetään väkisin splash screen, mikä varmaan lämmittää mieltä siinä vaiheessa kun on onnistunut sahaamaan jalkansa poikki ja vuotaa kuiviin. Mulle on henk koht ihan sama jos tämmöistä roskaa myydään yksityisen puolen asiakkaille miljoonilla, mutta siinä vaiheessa kun näinkin kriittinen julkinen palvelu, jonka toimimattomuus maksetaan pahimmillaan ihmishengillä ,toteutetaan näin totaalisen ammattitaidottomasti, niin alkaa lievästi sanottuna ketuttaa. Yksi tähti viidestä ja haistakaa ***ka.",1,16,1.0.119,2015-06-18 15:47:57,,
0ca538a3-9183-4855-9973-c7111123a6d8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tämän tason sovelluksen tulisi pakottaa sijaintipalvelut päälle tai ainakin yrittää sitä. Ite en henk.koht. pidä niitä päällä koska syövät akun samantien.,4,7,1.0.119,2015-06-18 14:40:23,,
0094b556-bb37-40a4-ab66-1b6cfd54cc0c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Hyvä idea, toteutukselta toivon jatkossa enemmän. Ensiapu/toimintaohjeet? Sallikaa myös ip puhelut jos esim. kännykkäverkko on alhaalla tai ei kuuluvissa mutta wifi toimii. Mahdollistaisi myös tabletilla soittamisen hätänumeroon. Vaikka ei olekaan varmasti ensisijainen tapa, toimisi varajärjestelmänä. Puhelinnumeron kysely tuntuu tulevan uudestaan kun käynnistää sovelluksen mutta ei joka kerta. Toimiiko salaisen numeron kanssa jos piilotettu oletuksena? Toimiiko jos puhelu yhdistyy mutta ei ole dataverkkoa?",3,3,1.0.119,2015-06-18 06:47:14,,
a1d70967-7368-4477-b882-1ccc64186967,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Toimii Jollassa ihan nätisti. Oikeaa hätäpuhelua en ole vielä soittanut. Olisi hyvä, jos sovellus näyttäisi karttanäkymän tai muun jolla näkisi onko koordinaatit oikein. Esimerkiksi tässä sisällä puhelimella ei varmasti ole tarkkaa sijaintia tiedossa.",4,6,1.0.119,2015-06-17 19:43:11,,
bda7b931-8145-42a6-8776-6d00269ce7ae,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Miksi ohjelma tarvitsee käyttäjän puhelinnumeron? Miten näin yksinkertainen ohjelma voi viedä yli 40 Mt tilaa puhelimessa?,4,3,1.0.119,2015-06-17 12:22:42,"""Puhelinnumero tarvitaan, jotta sijaintitieto voidaan hätätilanteessa yhdistää oikeaan hätäpuheluun.

Numeroa ei käytetä henkilötietojen hakemiseen tai minkään muun tietojen välittämiseen; Hätäkeskuspäivystäjä näkee ainoastaan numeron, josta puhelu tulee, ja sijaintitiedon.""

Lähde: http://www.digia.com/112suomi/",2015-06-17 13:13:21
256c9421-a6e7-4276-ac9c-b5eb28ed4e85,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Miksi puhelinnumero pitää syöttää joka kerta kun sovellus käynnistetään? Bugi vai ominaisuus?,4,2,1.0.114,2015-06-17 11:27:07,"Kyseessä on valitettava virhe, jota emme ole vielä saaneet korjatuksi. Sovellus kysyy tyypillisesti 1-4 kertaa tuota numeroa sovelluksen käynnistyksen yhteydessä, mutta tallennuttuaan kerran oikein, numeroa ei tarvitse enää syöttää. Jatkamme vian selvitystä, mutta kannattaa käynnistää sovellus useaan kertaan kunnes se ei enää kysy numeroa.",2015-06-17 11:42:34
